SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
103929,0,Revolving loans,M,Y,Y,0,157500.0,675000.0,33750.0,675000.0,Married,-1381,-15121,,0.5840588623812155,0.4276573700350293
103932,0,Cash loans,F,N,N,0,81000.0,425133.0,23868.0,351000.0,Separated,-5409,-19553,,0.7203627261586425,0.646329897706246
103954,0,Cash loans,M,N,Y,0,270000.0,1800000.0,62698.5,1800000.0,Married,-2489,-15251,,0.622281755322736,0.3001077565791181
103988,0,Revolving loans,M,N,Y,1,90000.0,270000.0,13500.0,270000.0,Married,-1691,-14988,0.5775032243909735,0.1552694905685774,0.7981372313187245
103996,1,Cash loans,M,Y,Y,0,103500.0,438493.5,26626.5,333000.0,Single / not married,-898,-10794,,0.1703080016699015,0.3606125659189888
104024,0,Cash loans,F,N,Y,5,135000.0,579195.0,24669.0,468000.0,Married,-1638,-12035,,0.3116049392456919,
104029,0,Revolving loans,F,N,Y,0,279000.0,405000.0,20250.0,405000.0,Single / not married,365243,-19321,0.6897239589901647,0.3798469108968702,
104048,0,Cash loans,F,Y,Y,0,157500.0,1288350.0,37800.0,1125000.0,Married,365243,-22684,,0.5613522721241834,0.6658549219640212
104055,0,Cash loans,F,N,N,0,90000.0,239850.0,23364.0,225000.0,Widow,365243,-24684,,0.5440001535481273,0.7001838506835805
104112,0,Cash loans,F,N,Y,0,112500.0,526491.0,29529.0,454500.0,Civil marriage,-7343,-16861,,0.4049284528904865,
104123,0,Cash loans,F,N,Y,0,121500.0,90000.0,5634.0,90000.0,Civil marriage,365243,-24530,0.7608429757014769,0.3279170882718534,0.5262949398096192
104148,0,Cash loans,F,N,N,1,382500.0,765261.0,35590.5,684000.0,Single / not married,-302,-16026,,0.5939154195458289,
104158,0,Cash loans,F,N,Y,0,135000.0,610335.0,22050.0,463500.0,Civil marriage,-3099,-10553,0.3986449374591225,0.3691517416720138,0.6246146584503397
104207,0,Revolving loans,F,N,Y,0,126000.0,270000.0,13500.0,270000.0,Married,-2163,-15659,0.6233439942246075,0.7730702211478653,0.646329897706246
104212,0,Cash loans,F,N,N,0,202500.0,605448.0,40455.0,571500.0,Widow,365243,-22281,,0.6643537958034986,0.7738956942145427
104242,0,Cash loans,F,N,Y,0,121500.0,112500.0,13482.0,112500.0,Civil marriage,-2758,-14676,,0.6267276199408983,0.2079641743053816
104253,0,Cash loans,F,N,N,1,270000.0,1061599.5,31171.5,927000.0,Married,-2214,-17435,0.6862401507974478,0.7025725754868668,0.2032521136204725
104269,0,Cash loans,M,Y,Y,2,270000.0,835380.0,45445.5,675000.0,Married,-433,-15479,,0.5045502150492526,0.3457848024695955
104304,0,Cash loans,M,N,Y,0,135000.0,139500.0,11151.0,139500.0,Married,-3072,-20629,,0.350706158138578,0.4311917977993083
104323,0,Cash loans,F,N,Y,0,90000.0,1078200.0,31653.0,900000.0,Married,365243,-20485,,0.5897793109287941,0.4014074137749511
104325,0,Cash loans,F,N,Y,0,67500.0,225000.0,9531.0,225000.0,Married,365243,-19078,,0.6110443737824971,
104328,0,Cash loans,F,N,Y,0,81000.0,187704.0,7204.5,148500.0,Married,365243,-22054,,0.5791153881313376,0.4223696523543468
104331,0,Cash loans,M,N,Y,0,202500.0,547339.5,29821.5,409500.0,Civil marriage,-172,-9452,,0.5058949238293319,0.7726311345553628
104349,0,Cash loans,F,Y,N,1,180000.0,1006920.0,40063.5,900000.0,Single / not married,-328,-13015,0.7306096959456722,0.6434994366153125,0.5154953751603267
104352,0,Cash loans,F,N,N,0,90000.0,225000.0,22050.0,225000.0,Separated,-2528,-19964,,0.5356184093328084,0.5513812618027899
104366,0,Cash loans,M,Y,Y,0,90000.0,1221354.0,35842.5,1066500.0,Married,-1560,-22025,0.5380780699281998,0.162144567666238,
104373,0,Cash loans,F,N,Y,1,67500.0,412942.5,26518.5,373500.0,Single / not married,-106,-10487,0.3026588579283961,0.2632411250133655,0.4938628816996244
104393,0,Cash loans,M,Y,Y,0,180000.0,440784.0,29587.5,360000.0,Civil marriage,365243,-19979,,0.5171175083803762,
104405,0,Cash loans,F,N,Y,0,139500.0,398016.0,31576.5,360000.0,Civil marriage,-549,-9635,0.170339255631247,0.0591029054457008,0.4118485559242397
104421,0,Cash loans,M,Y,N,0,135000.0,244584.0,16474.5,193500.0,Married,-398,-12837,,0.3636133816359817,0.5388627065779676
104451,0,Cash loans,F,N,Y,0,126000.0,247675.5,25506.0,229500.0,Separated,365243,-19659,,0.3433183444250086,
104453,0,Revolving loans,F,N,Y,1,157500.0,360000.0,18000.0,360000.0,Married,-1978,-18426,0.7808095924426999,0.7073662821666256,0.7151031019926098
104454,0,Cash loans,F,N,N,0,101250.0,66222.0,7155.0,58500.0,Separated,-5093,-13772,,,0.5190973382084597
104476,0,Cash loans,M,Y,Y,0,270000.0,508495.5,34249.5,454500.0,Widow,-1953,-21996,,0.6823105870345411,0.7662336700704004
104477,0,Cash loans,M,Y,Y,2,270000.0,945000.0,40167.0,945000.0,Separated,-784,-16792,,0.5506316087740581,0.5172965813614878
104481,0,Cash loans,M,Y,Y,0,202500.0,165915.0,12204.0,126000.0,Single / not married,-391,-9007,0.1120110819735924,0.4290480434880569,0.3233112448967859
104493,0,Cash loans,F,N,Y,2,301500.0,601470.0,30838.5,450000.0,Married,-2580,-14732,,0.5121032255769912,0.7801436381572275
104545,0,Cash loans,M,Y,Y,0,225000.0,900000.0,35694.0,900000.0,Married,-1889,-12339,0.2003078908954605,0.5315367518381539,0.5513812618027899
104553,0,Cash loans,F,N,Y,0,90000.0,390960.0,15223.5,337500.0,Married,365243,-24098,,0.7078323012872854,0.7530673920730478
104572,0,Cash loans,M,Y,Y,1,180000.0,523597.5,25317.0,468000.0,Married,-1181,-14594,,0.6554959334572515,0.5478104658520093
104594,0,Revolving loans,F,Y,Y,1,225000.0,225000.0,11250.0,225000.0,Married,-967,-13669,0.8461605363026703,0.5584101691492671,0.1604889306273446
104599,0,Cash loans,F,N,N,0,135000.0,522000.0,17095.5,522000.0,Widow,365243,-23248,,0.2684607456771339,
104626,0,Cash loans,F,N,Y,0,270000.0,1321902.0,38781.0,1035000.0,Married,-6678,-16693,,0.5324732049088965,0.4014074137749511
104630,0,Cash loans,M,Y,Y,0,225000.0,135000.0,7020.0,135000.0,Married,365243,-22455,,0.5761971397469926,0.6512602186973006
104633,0,Cash loans,M,Y,Y,0,180000.0,254700.0,30357.0,225000.0,Married,-1530,-12945,,0.5660473721039287,
104660,0,Cash loans,F,N,N,0,67500.0,242595.0,10813.5,202500.0,Civil marriage,-543,-8514,0.1519749883591641,0.29406928972482,0.4258928980051529
104662,0,Cash loans,F,N,N,0,135000.0,436032.0,13347.0,360000.0,Single / not married,365243,-23626,,0.4828807937850968,0.4632753280912678
104676,1,Cash loans,M,Y,Y,0,180000.0,215640.0,17064.0,180000.0,Married,-1202,-19863,,0.1451920795814918,0.2985949897873972
104680,0,Cash loans,F,N,Y,0,67500.0,604152.0,26739.0,540000.0,Married,365243,-22233,,0.7635696155457758,0.6910212267577837
104695,0,Cash loans,M,Y,N,1,135000.0,562500.0,27058.5,562500.0,Married,-328,-15153,,0.7027827317236908,
104711,0,Cash loans,F,N,N,0,135000.0,533304.0,29061.0,405000.0,Single / not married,-279,-8464,,0.1716439152533819,
104736,0,Cash loans,F,N,N,0,207000.0,148140.0,11704.5,112500.0,Married,-1176,-8885,0.3884743651306473,0.6929765483069152,0.2851799046358216
104746,0,Cash loans,F,N,Y,0,117000.0,1258650.0,53455.5,1125000.0,Married,365243,-20637,0.6726241694316316,0.0789272737884523,0.8038850611746273
104755,0,Cash loans,F,Y,N,1,81000.0,760122.0,24651.0,544500.0,Married,-737,-15075,,0.7298467949404077,0.6512602186973006
104757,0,Cash loans,F,N,Y,0,90000.0,765000.0,41629.5,765000.0,Married,-3252,-15233,,0.6834187294433895,0.5744466170995097
104761,0,Cash loans,M,Y,Y,0,157500.0,264888.0,27270.0,234000.0,Married,-4011,-14477,0.243644989379416,0.4358265471371359,0.1951984060044098
104771,0,Cash loans,F,Y,N,0,225000.0,971280.0,51745.5,900000.0,Civil marriage,-2111,-10785,,0.7048568252991363,0.6263042766749393
104774,0,Cash loans,F,N,Y,1,382500.0,781920.0,47965.5,675000.0,Married,-1032,-15218,0.4720130610464025,0.4508876213240497,0.4258928980051529
104775,0,Cash loans,F,Y,Y,0,360000.0,755190.0,36459.0,675000.0,Married,-626,-17038,,0.7153268961171384,0.4848514754962666
104800,1,Cash loans,M,Y,Y,0,175500.0,284400.0,22468.5,225000.0,Married,-1066,-16511,,0.2657339463868374,0.2955826421513093
104811,0,Revolving loans,F,N,Y,0,99000.0,225000.0,11250.0,225000.0,Separated,-2763,-18008,,0.6171437673815561,0.4365064990977374
104824,1,Cash loans,M,N,Y,0,90000.0,276277.5,16915.5,238500.0,Married,-324,-10089,0.2559088776724201,0.1110285796064787,0.4812493411434029
104834,0,Cash loans,F,N,Y,0,90000.0,215640.0,9625.5,180000.0,Single / not married,365243,-20978,0.6920610056975495,0.6667534895949963,0.4830501881366946
104846,0,Cash loans,M,Y,Y,1,216000.0,900000.0,24880.5,900000.0,Married,-3089,-10822,,0.6480214646919585,
104851,0,Cash loans,F,N,N,0,202500.0,979992.0,25978.5,702000.0,Civil marriage,-2058,-9641,0.4530118174120804,0.3380235356587276,0.6785676886853644
104867,0,Cash loans,F,N,Y,2,135000.0,225000.0,11619.0,225000.0,Married,-652,-13609,0.3983016978442268,0.4992037174507837,0.221335206354466
104874,0,Cash loans,F,Y,Y,1,112500.0,961146.0,28233.0,688500.0,Married,-1038,-15036,0.5083045669927506,0.7203671311490899,0.5046813193144684
104884,1,Cash loans,F,N,Y,1,117000.0,545040.0,25537.5,450000.0,Married,-222,-16045,,0.5361024602264732,0.0545839935176224
104888,1,Cash loans,M,Y,N,0,180000.0,675000.0,61911.0,675000.0,Married,-1878,-20795,,0.6587772588466445,0.4776491548517548
104915,0,Revolving loans,F,N,N,2,157500.0,180000.0,9000.0,180000.0,Married,-1346,-16596,,0.6573995532302215,0.4866531565147181
104920,0,Revolving loans,F,Y,N,1,67500.0,180000.0,9000.0,180000.0,Married,-2041,-13408,0.4003223044518167,0.4365310421817992,0.2735646775174348
104933,0,Cash loans,F,N,Y,0,315000.0,450000.0,53406.0,450000.0,Married,-714,-12456,0.4643473823551143,0.6999154480330425,0.3962195720630885
104934,0,Cash loans,F,N,Y,0,225000.0,1154362.5,33880.5,1008000.0,Married,-849,-23450,,0.7434827584958297,0.4668640059537032
105006,1,Cash loans,M,Y,Y,0,270000.0,450000.0,30573.0,450000.0,Civil marriage,-1166,-11699,0.0565532835367519,0.5341168849236542,0.2735646775174348
105023,0,Cash loans,F,N,N,0,112500.0,332842.5,10944.0,234000.0,Married,-4827,-15898,,0.6028699790154685,0.4848514754962666
105034,0,Cash loans,F,N,Y,0,108000.0,485901.0,21532.5,369000.0,Civil marriage,-1847,-21284,0.770800444443312,0.6527104522927423,0.6528965519806539
105036,0,Cash loans,F,N,Y,1,270000.0,227520.0,12834.0,180000.0,Married,365243,-20118,,0.3330458178721503,0.4956658291397297
105049,0,Cash loans,F,Y,N,0,225000.0,630000.0,34177.5,630000.0,Married,-399,-8739,,0.4642167287797906,0.5726825047161584
105061,0,Cash loans,F,N,Y,0,90000.0,360000.0,13702.5,360000.0,Separated,-3659,-14731,0.4544118260973536,0.5959758947244359,0.6212263380626669
105073,0,Cash loans,F,N,Y,0,90000.0,1082214.0,31770.0,945000.0,Married,-748,-12417,0.3546032618960331,0.6761694729534284,0.5513812618027899
105086,0,Cash loans,F,Y,Y,1,135000.0,592560.0,32274.0,450000.0,Married,-1160,-14160,,0.69896845287055,
105089,0,Cash loans,F,N,Y,0,162000.0,609183.0,19651.5,508500.0,Widow,-14198,-22513,,0.6008630698547368,
105102,0,Revolving loans,F,N,Y,0,202500.0,337500.0,16875.0,337500.0,Widow,365243,-22696,0.5668750193352841,0.6890546160594486,0.3062022983135042
105183,0,Cash loans,M,Y,Y,0,180000.0,147888.0,9756.0,117000.0,Single / not married,-2923,-10956,0.1975021889442541,0.5902924046956342,0.1963339662134567
105187,0,Cash loans,F,N,Y,0,180000.0,344043.0,15282.0,297000.0,Civil marriage,-2395,-20154,,0.7120157496283618,0.2567055724393002
105200,1,Cash loans,M,Y,N,2,157500.0,732834.0,46962.0,625500.0,Married,-1135,-12518,0.5750080309692157,0.5418349367350107,0.3409064264152384
105220,0,Cash loans,F,N,Y,0,157500.0,180000.0,10462.5,180000.0,Married,-7987,-17766,,0.5060534411665178,0.807273923277881
105234,0,Cash loans,F,Y,Y,1,117000.0,450000.0,18328.5,450000.0,Married,-1458,-12571,0.7334637559109815,0.4615961938178846,0.8050196619153701
105238,0,Cash loans,F,Y,Y,0,135000.0,906615.0,30091.5,688500.0,Married,-3554,-18726,,0.6512516868116055,0.7662336700704004
105240,0,Cash loans,F,N,Y,1,112500.0,1066608.0,35248.5,810000.0,Separated,-1014,-18112,,0.580351454237534,0.6212263380626669
105241,0,Cash loans,M,N,Y,0,157500.0,675000.0,17937.0,675000.0,Married,-2055,-11991,0.6244246596899546,0.700727767372961,0.7281412993111438
105243,0,Cash loans,M,Y,N,0,202500.0,1078200.0,31653.0,900000.0,Married,-1553,-21097,,0.7464119086004227,
105306,0,Cash loans,M,Y,Y,1,202500.0,877500.0,42214.5,877500.0,Married,-4296,-15770,,0.1722791179219913,0.8016009030071296
105321,0,Cash loans,F,N,Y,0,67500.0,312768.0,15174.0,270000.0,Widow,365243,-23770,,0.596128583915381,0.7421816117614419
105369,0,Revolving loans,F,N,Y,1,247500.0,405000.0,20250.0,405000.0,Separated,-4259,-16175,0.4805347982895494,0.6646073110432867,0.6512602186973006
105402,0,Cash loans,F,N,Y,0,67500.0,545040.0,25537.5,450000.0,Widow,-8071,-19413,0.6767681959355087,0.7054660511056587,0.8327850252992314
105475,0,Cash loans,F,N,N,0,81000.0,143910.0,15111.0,135000.0,Separated,-3307,-13145,0.569115602181434,0.6498597458705573,
105484,0,Cash loans,F,N,Y,1,135000.0,314100.0,17037.0,225000.0,Married,-1469,-11736,0.3990582283936839,0.5215499611050477,0.5172965813614878
105486,0,Cash loans,M,Y,Y,2,450000.0,473760.0,53581.5,450000.0,Married,-4652,-16583,,0.7817051726829005,0.5316861425197883
105489,0,Cash loans,F,Y,Y,0,720000.0,2013840.0,55377.0,1800000.0,Married,-10928,-19130,,0.7500493331485844,0.5370699579791587
105497,0,Cash loans,M,N,Y,1,112500.0,545040.0,26640.0,450000.0,Married,-539,-17163,,0.5825972229913853,0.5460231970049609
105519,0,Cash loans,M,Y,Y,0,112500.0,862560.0,27823.5,720000.0,Married,-4381,-19154,,0.5532165971269888,0.5531646987710016
105534,0,Cash loans,F,N,Y,0,180000.0,315000.0,24885.0,315000.0,Married,-11282,-20340,,0.3648793548876869,0.511891801533151
105535,0,Revolving loans,M,Y,N,0,112500.0,270000.0,13500.0,270000.0,Widow,365243,-23593,,0.048724488964295,
105638,0,Revolving loans,F,N,Y,0,90000.0,225000.0,11250.0,225000.0,Civil marriage,365243,-21843,,0.0208524318869822,0.5316861425197883
105671,0,Cash loans,M,N,N,1,247500.0,356580.0,40329.0,315000.0,Married,-2451,-12235,0.2660415319775707,0.7688148352534435,0.4632753280912678
105685,0,Cash loans,M,N,Y,0,90000.0,188460.0,9751.5,135000.0,Civil marriage,-1980,-9879,0.5587363262749045,0.1522873374147586,
105690,0,Cash loans,F,N,Y,1,225000.0,1886850.0,49905.0,1575000.0,Married,-7311,-14005,0.3949868016968683,0.6771168164697379,
105702,1,Cash loans,F,N,Y,2,90000.0,136512.0,6768.0,108000.0,Married,-3724,-14238,,0.33683552080635,0.0956927242302637
105715,0,Cash loans,M,Y,Y,1,135000.0,1042560.0,34587.0,900000.0,Married,-699,-15807,,0.2546686300700726,
105717,0,Cash loans,M,Y,N,0,135000.0,1485000.0,45153.0,1485000.0,Married,-514,-14906,,0.5787155847661362,0.7726311345553628
105730,0,Cash loans,F,N,Y,2,90000.0,900000.0,26446.5,900000.0,Married,-4116,-13005,,0.0681080992783211,0.2353105173615833
105731,0,Cash loans,F,N,N,0,238500.0,585000.0,18999.0,585000.0,Married,-780,-16966,,0.7882014353254916,0.3539876078507373
105766,0,Revolving loans,M,N,N,1,360000.0,180000.0,9000.0,180000.0,Married,-3502,-12287,0.2557809742659977,0.6438404923326116,0.2276129150623945
105774,0,Cash loans,M,N,N,0,157500.0,673848.0,17905.5,441000.0,Married,-648,-9543,0.2664007013242919,0.4845355029620521,0.2622489709189549
105805,0,Cash loans,M,Y,Y,0,202500.0,180000.0,11007.0,180000.0,Married,-3716,-13562,,0.2212559086068051,0.0005272652387098
105829,0,Cash loans,F,N,Y,1,54000.0,88884.0,4950.0,67500.0,Married,-2703,-15092,,0.0074121586305254,0.2793353208976285
105831,1,Cash loans,F,Y,Y,2,135000.0,1024740.0,52321.5,900000.0,Married,-2066,-11164,0.5511804971174702,0.5609322307337177,
105852,0,Cash loans,F,N,Y,0,103500.0,47970.0,4873.5,45000.0,Married,365243,-22833,,0.1080468841549966,0.1556893746835917
105890,0,Cash loans,M,N,Y,0,157500.0,296280.0,19930.5,225000.0,Married,-2763,-16183,,0.6247047148460703,0.6674577419214722
105897,0,Cash loans,F,N,Y,0,112500.0,269550.0,11547.0,225000.0,Single / not married,-733,-15297,,0.1837240079273295,0.7267112092725122
105902,0,Cash loans,M,Y,Y,0,270000.0,640080.0,24259.5,450000.0,Married,-2425,-17228,0.8418405891702259,0.7216252143496428,
105927,0,Cash loans,F,N,Y,0,135000.0,337500.0,19372.5,337500.0,Civil marriage,365243,-21064,,0.5241849424076951,0.6528965519806539
105945,0,Cash loans,M,N,N,0,29250.0,123637.5,8923.5,112500.0,Single / not married,365243,-23283,,0.3744635141218918,
105948,0,Cash loans,F,N,Y,0,180000.0,808650.0,29839.5,675000.0,Single / not married,-722,-12462,,0.4836999120852549,
105949,0,Cash loans,F,Y,Y,0,63000.0,162000.0,15354.0,162000.0,Married,365243,-20859,0.8026554506953427,0.4485606284088095,0.524496446363472
105962,0,Cash loans,F,N,Y,0,225000.0,247275.0,22810.5,225000.0,Civil marriage,-807,-14237,,0.7225292290383841,0.3046721837533529
105977,0,Cash loans,F,Y,Y,0,112500.0,670500.0,50260.5,670500.0,Married,-798,-16578,,0.6358535641829325,0.475849908720221
106038,0,Cash loans,F,N,N,1,202500.0,359685.0,20214.0,310500.0,Widow,365243,-16403,,0.572267561563191,0.6430255641096323
106079,0,Cash loans,F,N,N,0,126000.0,728460.0,38578.5,675000.0,Married,365243,-22459,,0.5803035220834616,
106091,0,Cash loans,F,N,Y,0,405000.0,490536.0,35676.0,405000.0,Married,-2103,-17168,0.237218719881254,0.791302245333634,0.6738300778602003
106097,0,Cash loans,M,N,Y,0,99000.0,343377.0,23076.0,283500.0,Married,365243,-23007,,0.1342036457167356,0.6479768603302221
106105,0,Cash loans,F,N,Y,0,99000.0,235053.0,23377.5,220500.0,Single / not married,365243,-20348,,0.0049393452907616,0.7338145369642702
106134,0,Cash loans,M,Y,Y,0,270000.0,325377.0,33471.0,301500.0,Single / not married,-800,-22934,0.5583025845592675,0.7040418671838422,0.2622489709189549
106137,0,Cash loans,F,N,N,0,67500.0,783000.0,23022.0,783000.0,Married,-1467,-13544,0.5837301114759115,0.4056874505202676,0.4170996682522097
106141,0,Cash loans,F,Y,Y,3,180000.0,1129500.0,33156.0,1129500.0,Married,-3943,-13009,,0.621016507389684,0.4938628816996244
106162,0,Cash loans,F,N,Y,2,180000.0,152820.0,16587.0,135000.0,Married,-1256,-11753,0.4194663334331321,0.3090028711612333,0.2807895743848605
106210,0,Cash loans,F,N,Y,0,126000.0,180000.0,18571.5,180000.0,Married,-8033,-19325,0.8080647033778142,0.6095309097863553,0.5797274227921155
106240,0,Cash loans,F,N,Y,1,90000.0,66222.0,7987.5,58500.0,Single / not married,-2316,-9643,,0.162144567666238,
106250,0,Cash loans,M,N,Y,1,157500.0,1144161.0,48604.5,981000.0,Married,-2355,-13198,0.4309701342353375,0.6232218981683426,0.6446794549585961
106283,0,Cash loans,F,N,Y,0,180000.0,545040.0,26640.0,450000.0,Married,-4807,-13069,,0.5769178679638441,0.5937175866150576
106291,0,Cash loans,F,N,N,0,36000.0,225000.0,10822.5,225000.0,Married,-2487,-12762,0.4660407410155111,0.6354737318890222,0.2225807646753351
106315,0,Cash loans,F,Y,Y,0,292500.0,755190.0,32125.5,675000.0,Single / not married,-854,-12284,0.5455981489968892,0.3159934220339019,0.4974688893052743
106318,0,Cash loans,F,N,Y,0,135000.0,665892.0,21609.0,477000.0,Single / not married,-977,-19683,,0.4620853486037452,
106324,0,Cash loans,F,N,Y,0,337500.0,1218438.0,68166.0,1143000.0,Widow,365243,-20605,,0.1677708733206099,0.5919766183185521
106327,0,Cash loans,F,N,N,0,180000.0,472500.0,46030.5,454500.0,Single / not married,-2626,-18058,0.5279859513998405,0.5266441372638291,0.5352762504724826
106357,0,Cash loans,M,Y,Y,0,360000.0,945000.0,39127.5,945000.0,Married,-4151,-16586,,0.7034309339320209,0.3409064264152384
106376,0,Cash loans,M,N,N,0,225000.0,545040.0,28894.5,450000.0,Married,-388,-15169,,0.7087404608475192,
106382,0,Cash loans,F,N,N,0,135000.0,916470.0,26797.5,765000.0,Married,365243,-22026,,0.6492325371581589,0.5136937663039473
106399,0,Cash loans,F,Y,Y,0,225000.0,1710000.0,47155.5,1710000.0,Married,-6620,-19109,,0.5301207635852232,0.6594055320683344
106430,1,Cash loans,F,Y,N,1,360000.0,790830.0,62613.0,675000.0,Separated,-3255,-10930,0.5545784079268941,0.5958969102613534,0.056860739515615
106459,0,Cash loans,M,N,Y,0,112500.0,188685.0,15255.0,157500.0,Single / not married,365243,-22308,,0.4590592320133266,0.2636468134452008
106565,0,Cash loans,F,N,Y,0,72000.0,246357.0,26662.5,234000.0,Married,-2259,-19823,,0.4608626005613834,
106608,0,Cash loans,M,Y,Y,3,450000.0,1125000.0,59940.0,1125000.0,Civil marriage,-1113,-17222,,0.2745547810912177,
106688,0,Cash loans,F,N,Y,0,315000.0,1125000.0,47794.5,1125000.0,Married,-1791,-19141,,0.7975515545377359,0.722392890081304
106696,0,Cash loans,F,Y,N,3,225000.0,509400.0,40374.0,450000.0,Married,-439,-12733,0.2219753849711796,0.5786409433550916,0.2238313174701554
106703,0,Cash loans,M,Y,Y,1,135000.0,679500.0,27076.5,679500.0,Married,-4658,-15760,,0.6437301667252798,
106719,0,Cash loans,M,N,N,0,225000.0,450000.0,30573.0,450000.0,Married,-1075,-15019,,0.0429628936565058,0.2327247762679433
106729,0,Cash loans,M,N,Y,1,157500.0,260640.0,27499.5,225000.0,Widow,365243,-20188,0.2418608402810722,0.2546935353170692,0.4794489811780563
106737,0,Cash loans,F,Y,Y,0,180000.0,622413.0,30073.5,495000.0,Married,-4199,-11770,0.4802258917574687,0.5145888857131166,0.6528965519806539
