SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base
365639,0,0.75558895,0.21418318411435677,C,Reject,High Risk,0,0,1,0.9535336672231497,Immediate Review,Reject,225000.0,15219.0,225000.0,,225000.0,
149923,1,0.7554099,0.21407032278296587,D,Reject,High Risk,0,0,1,0.9532554257095158,Immediate Review,Reject,250272.0,18342.0,198000.0,0.7,250272.0,37503.0654764769
203007,1,0.7550267,0.21382892842749154,D,Reject,High Risk,0,0,1,0.9529771841958821,Immediate Review,Reject,886500.0,31405.5,886500.0,0.7,886500.0,132691.5415356799
443247,1,0.75449055,0.21349151929664745,D,Reject,High Risk,0,0,1,0.9526989426822482,Immediate Review,Reject,360000.0,10030.5,360000.0,0.7,360000.0,53799.86286275516
242194,1,0.7534761,0.21285414827691007,D,Reject,High Risk,0,0,1,0.9524207011686143,Immediate Review,Reject,135000.0,11713.5,135000.0,0.7,135000.0,20114.717012168
338755,0,0.7523745,0.21216360132730114,C,Reject,High Risk,0,0,1,0.9521424596549806,Immediate Review,Reject,203760.0,22072.5,180000.0,,203760.0,
345603,0,0.7521169,0.21200239117620315,C,Reject,High Risk,0,0,1,0.9518642181413467,Immediate Review,Reject,337500.0,27189.0,337500.0,,337500.0,
293288,0,0.75172806,0.21175916002149509,C,Reject,High Risk,0,0,1,0.9515859766277128,Immediate Review,Reject,225000.0,10620.0,225000.0,,225000.0,
255008,0,0.7515934,0.2116749863945973,C,Reject,High Risk,0,0,1,0.9513077351140791,Immediate Review,Reject,180000.0,9000.0,180000.0,,180000.0,
322953,0,0.75124586,0.21145782798420218,C,Reject,High Risk,0,0,1,0.9510294936004452,Immediate Review,Reject,270000.0,13500.0,270000.0,,270000.0,
396497,0,0.7505271,0.2110092434645884,C,Reject,High Risk,0,0,1,0.9507512520868113,Immediate Review,Reject,450000.0,32611.5,450000.0,,450000.0,
204571,0,0.7493039,0.21024744611516227,C,Reject,High Risk,0,0,1,0.9504730105731776,Immediate Review,Reject,81666.0,5062.5,58500.0,,81666.0,
330468,1,0.7472578,0.20897770859848278,D,Reject,High Risk,0,0,1,0.9501947690595437,Immediate Review,Reject,343800.0,16722.0,225000.0,0.7,343800.0,50292.575351310865
242842,0,0.7470096,0.20882403192251142,C,Reject,High Risk,0,0,1,0.9499165275459098,Immediate Review,Reject,540000.0,26109.0,540000.0,,540000.0,
292343,0,0.74674535,0.208660558207688,C,Reject,High Risk,0,0,1,0.9496382860322761,Immediate Review,Reject,463500.0,28485.0,463500.0,,463500.0,
451834,0,0.74654716,0.20853800555932062,C,Reject,High Risk,0,0,1,0.9493600445186422,Immediate Review,Reject,450000.0,23107.5,450000.0,,450000.0,
419623,0,0.7462274,0.20834037451141807,C,Reject,High Risk,0,0,1,0.9490818030050083,Immediate Review,Reject,808650.0,26217.0,675000.0,,808650.0,
285055,1,0.74604166,0.20822565347321495,D,Reject,High Risk,0,0,1,0.9488035614913745,Immediate Review,Reject,312768.0,21154.5,270000.0,0.7,312768.0,45588.42482985734
279721,0,0.74597937,0.2081871903808791,C,Reject,High Risk,0,0,1,0.9485253199777407,Immediate Review,Reject,1442596.5,42309.0,1129500.0,,1442596.5,
238091,1,0.7457557,0.20804909768746602,D,Reject,High Risk,0,0,1,0.9482470784641068,Immediate Review,Reject,271066.5,18468.0,234000.0,0.7,271066.5,39476.59851680965
192601,1,0.745479,0.2078783874304807,D,Reject,High Risk,0,0,1,0.947968836950473,Immediate Review,Reject,566055.0,18387.0,472500.0,0.7,566055.0,82369.42041787253
279469,0,0.7452779,0.20775437291693288,C,Reject,High Risk,0,0,1,0.9476905954368392,Immediate Review,Reject,497520.0,36184.5,450000.0,,497520.0,
145761,0,0.7438442,0.20687186422818862,C,Reject,High Risk,0,0,1,0.9474123539232053,Immediate Review,Reject,508495.5,24462.0,454500.0,,508495.5,
365312,0,0.7431553,0.2064487860144579,C,Reject,High Risk,0,0,1,0.9471341124095715,Immediate Review,Reject,528633.0,27121.5,472500.0,,528633.0,
454979,1,0.7429689,0.2063344329063918,D,Reject,High Risk,0,0,1,0.9468558708959377,Immediate Review,Reject,630000.0,30438.0,630000.0,0.7,630000.0,90993.48491171878
221459,0,0.74247426,0.20603116918981765,C,Reject,High Risk,0,0,1,0.9465776293823038,Immediate Review,Reject,315000.0,19138.5,315000.0,,315000.0,
198667,1,0.74039495,0.20476000543672743,D,Reject,High Risk,0,0,1,0.94629938786867,Immediate Review,Reject,742500.0,37908.0,742500.0,0.7,742500.0,106424.01282573906
401112,0,0.74010503,0.2045832310005505,C,Reject,High Risk,0,0,1,0.9460211463550362,Immediate Review,Reject,414000.0,22590.0,414000.0,,414000.0,
434874,0,0.7400859,0.20457156874844604,C,Reject,High Risk,0,0,1,0.9457429048414023,Immediate Review,Reject,1125000.0,33025.5,1125000.0,,1125000.0,
383075,0,0.7397675,0.20437756101941837,C,Reject,High Risk,0,0,1,0.9454646633277685,Immediate Review,Reject,755190.0,38686.5,675000.0,,755190.0,
112158,1,0.73927176,0.20407578113534064,D,Reject,High Risk,0,0,1,0.9451864218141347,Immediate Review,Reject,302544.0,14233.5,198000.0,0.7,302544.0,43219.33218946734
128278,0,0.739242,0.20405768560870802,C,Reject,High Risk,0,0,1,0.9449081803005008,Immediate Review,Reject,314100.0,21375.0,225000.0,,314100.0,
217866,0,0.73902684,0.20392680962392706,C,Reject,High Risk,0,0,1,0.944629938786867,Immediate Review,Reject,859500.0,43884.0,859500.0,,859500.0,
215880,1,0.7378412,0.20320677034943355,D,Reject,High Risk,0,0,1,0.9443516972732332,Immediate Review,Reject,85320.0,5580.0,67500.0,0.7,85320.0,12136.32115234957
314459,0,0.73783267,0.20320160098032597,C,Reject,High Risk,0,0,1,0.9440734557595993,Immediate Review,Reject,438084.0,34740.0,387000.0,,438084.0,
454473,0,0.7370985,0.20275671600549627,C,Reject,High Risk,0,0,1,0.9437952142459655,Immediate Review,Reject,509602.5,27774.0,387000.0,,509602.5,
322467,0,0.73646027,0.20237053796571444,C,Reject,High Risk,0,0,1,0.9435169727323317,Immediate Review,Reject,760225.5,30280.5,679500.0,,760225.5,
242855,1,0.7357392,0.20193489108844662,D,Reject,High Risk,0,0,1,0.9432387312186978,Immediate Review,Reject,881055.0,37458.0,787500.0,0.7,881055.0,124541.02182755193
333247,1,0.73566186,0.20188822794511663,D,Reject,High Risk,0,0,1,0.942960489705064,Immediate Review,Reject,265851.0,11839.5,229500.0,0.7,265851.0,37570.53110120604
293608,1,0.7350852,0.20154039736898932,D,Reject,High Risk,0,0,1,0.9426822481914302,Immediate Review,Reject,545040.0,26640.0,450000.0,0.7,545040.0,76893.30472739575
353646,0,0.7348087,0.20137377742853899,C,Reject,High Risk,0,0,1,0.9424040066777963,Immediate Review,Reject,392427.0,19215.0,324000.0,,392427.0,
235488,0,0.73442113,0.20114041713912417,C,Reject,High Risk,0,0,1,0.9421257651641625,Immediate Review,Reject,373500.0,20389.5,373500.0,,373500.0,
186019,0,0.733923,0.20084077714508253,C,Reject,High Risk,0,0,1,0.9418475236505287,Immediate Review,Reject,539100.0,29245.5,450000.0,,539100.0,
354752,1,0.7330154,0.20029567300535528,D,Reject,High Risk,0,0,1,0.9415692821368948,Immediate Review,Reject,625536.0,22599.0,540000.0,0.7,625536.0,87704.50787635455
121480,1,0.7329188,0.20023770895414933,D,Reject,High Risk,0,0,1,0.941291040623261,Immediate Review,Reject,675000.0,24930.0,675000.0,0.7,675000.0,94612.31748083555
313595,0,0.7322159,0.19981639095560558,C,Reject,High Risk,0,0,1,0.9410127991096272,Immediate Review,Reject,294322.5,13851.0,243000.0,,294322.5,
108661,0,0.7311027,0.19915053152712645,C,Reject,High Risk,0,0,1,0.9407345575959933,Immediate Review,Reject,497448.0,49329.0,472500.0,,497448.0,
425314,0,0.73060936,0.19885596348925372,C,Reject,High Risk,0,0,1,0.9404563160823595,Immediate Review,Reject,405000.0,20250.0,405000.0,,405000.0,
242080,1,0.7303188,0.19868262169509834,D,Reject,High Risk,0,0,1,0.9401780745687257,Immediate Review,Reject,180000.0,9000.0,180000.0,0.7,180000.0,25034.010333582388
456098,0,0.73013484,0.19857295064367958,C,Reject,High Risk,0,0,1,0.9398998330550918,Immediate Review,Reject,177903.0,14391.0,148500.0,,177903.0,
341131,1,0.7296749,0.19829890127728045,D,Reject,High Risk,0,0,1,0.939621591541458,Immediate Review,Reject,582804.0,31747.5,463500.0,0.7,582804.0,80898.57500200291
234696,0,0.7296033,0.19825627646579572,C,Reject,High Risk,0,0,1,0.9393433500278241,Immediate Review,Reject,355536.0,19417.5,270000.0,,355536.0,
377075,0,0.7292381,0.19803892983508944,C,Reject,High Risk,0,0,1,0.9390651085141903,Immediate Review,Reject,350181.0,41688.0,328500.0,,350181.0,
408976,0,0.7291993,0.19801584708246484,C,Reject,High Risk,0,0,1,0.9387868670005565,Immediate Review,Reject,288873.0,19435.5,238500.0,,288873.0,
158466,0,0.7291223,0.19797004215203806,C,Reject,High Risk,0,0,1,0.9385086254869226,Immediate Review,Reject,225000.0,17905.5,225000.0,,225000.0,
224612,0,0.72891873,0.19784900949539597,C,Reject,High Risk,0,0,1,0.9382303839732888,Immediate Review,Reject,312768.0,24840.0,270000.0,,312768.0,
418142,1,0.7283879,0.19753362995237236,D,Reject,High Risk,0,0,1,0.937952142459655,Immediate Review,Reject,243000.0,9288.0,243000.0,0.7,243000.0,33600.47045489854
421405,1,0.7282241,0.19743639423413528,D,Reject,High Risk,0,0,1,0.9376739009460211,Immediate Review,Reject,448299.0,24318.0,387000.0,0.7,448299.0,61957.37666913802
254456,0,0.72820944,0.19742769148680117,C,Reject,High Risk,0,0,1,0.9373956594323873,Immediate Review,Reject,540000.0,14242.5,540000.0,,540000.0,
100303,0,0.72747,0.19698917923565093,C,Reject,High Risk,0,0,1,0.9371174179187535,Immediate Review,Reject,254700.0,15709.5,225000.0,,254700.0,
363220,0,0.72731584,0.19689786507810386,C,Reject,High Risk,0,0,1,0.9368391764051196,Immediate Review,Reject,888840.0,29506.5,675000.0,,888840.0,
424401,0,0.72725254,0.19686037408852633,C,Reject,High Risk,0,0,1,0.9365609348914858,Immediate Review,Reject,566055.0,16681.5,472500.0,,566055.0,
201708,1,0.7271372,0.196792078089459,D,Reject,High Risk,0,0,1,0.936282693377852,Immediate Review,Reject,573408.0,29277.0,495000.0,0.7,573408.0,78989.50633918434
330991,0,0.72511786,0.19559921383797257,C,Reject,High Risk,0,0,1,0.9360044518642181,Immediate Review,Reject,161730.0,8901.0,135000.0,,161730.0,
434237,0,0.72489846,0.19546993764233775,C,Reject,High Risk,0,0,1,0.9357262103505843,Immediate Review,Reject,728460.0,44563.5,675000.0,,728460.0,
425818,0,0.7246671,0.19533367244355945,C,Reject,High Risk,0,0,1,0.9354479688369505,Immediate Review,Reject,497749.5,25542.0,378000.0,,497749.5,
147068,0,0.7243855,0.1951679485709786,C,Reject,High Risk,0,0,1,0.9351697273233166,Immediate Review,Reject,612612.0,29601.0,495000.0,,612612.0,
286750,0,0.7240437,0.19496693575260826,C,Reject,High Risk,0,0,1,0.9348914858096828,Immediate Review,Reject,395766.0,21600.0,283500.0,,395766.0,
326485,0,0.7236946,0.19476177302658837,C,Reject,High Risk,0,0,1,0.934613244296049,Immediate Review,Reject,904500.0,38452.5,904500.0,,904500.0,
435238,0,0.7230582,0.19438819350419362,C,Reject,High Risk,0,0,1,0.9343350027824151,Immediate Review,Reject,900000.0,29745.0,900000.0,,900000.0,
269342,1,0.7217539,0.19362422484984929,D,Reject,High Risk,0,0,1,0.9340567612687813,Immediate Review,Reject,103500.0,8307.0,103500.0,0.7,103500.0,14028.07509037158
169595,0,0.7214931,0.19347176094085872,C,Reject,High Risk,0,0,1,0.9337785197551475,Immediate Review,Reject,269550.0,14751.0,225000.0,,269550.0,
338800,0,0.7214026,0.19341884681825955,C,Reject,High Risk,0,0,1,0.9335002782415136,Immediate Review,Reject,675000.0,43267.5,675000.0,,675000.0,
287240,0,0.720952,0.19315565905934223,C,Reject,High Risk,0,0,1,0.9332220367278798,Immediate Review,Reject,343800.0,16852.5,225000.0,,343800.0,
435345,0,0.71933365,0.19221269216196835,C,Reject,High Risk,0,0,1,0.932943795214246,Immediate Review,Reject,286704.0,22644.0,247500.0,,286704.0,
194176,0,0.71922463,0.19214929643050235,C,Reject,High Risk,0,0,1,0.9326655537006121,Immediate Review,Reject,274783.5,12100.5,237208.5,,274783.5,
315290,0,0.71894246,0.1919852832901901,C,Reject,High Risk,0,0,1,0.9323873121869783,Immediate Review,Reject,521280.0,28278.0,450000.0,,521280.0,
154431,0,0.7188123,0.19190965288538608,C,Reject,High Risk,0,0,1,0.9321090706733445,Immediate Review,Reject,373140.0,25065.0,337500.0,,373140.0,
134346,0,0.7186451,0.19181255101043432,C,Reject,High Risk,0,0,1,0.9318308291597106,Immediate Review,Reject,630000.0,64683.0,630000.0,,630000.0,
411342,0,0.7180009,0.19143875625173687,C,Reject,High Risk,0,0,1,0.9315525876460768,Immediate Review,Reject,1094688.0,39451.5,945000.0,,1094688.0,
200786,0,0.7170116,0.19086579724802416,C,Reject,High Risk,0,0,1,0.931274346132443,Immediate Review,Reject,284400.0,22599.0,225000.0,,284400.0,
120358,1,0.71676946,0.19072577771269192,D,Reject,High Risk,0,0,1,0.9309961046188091,Immediate Review,Reject,517788.0,34731.0,427500.0,0.7,517788.0,69128.86329320952
424159,0,0.71670365,0.19068773575315465,C,Reject,High Risk,0,0,1,0.9307178631051753,Immediate Review,Reject,497520.0,56263.5,450000.0,,497520.0,
224175,1,0.7164199,0.1905237462429633,D,Reject,High Risk,0,0,1,0.9304396215915415,Immediate Review,Reject,640080.0,31261.5,450000.0,0.7,640080.0,85365.30764663716
337704,0,0.71628225,0.19044425309809626,C,Reject,High Risk,0,0,1,0.9301613800779076,Immediate Review,Reject,526500.0,20182.5,526500.0,,526500.0,
284084,1,0.71585107,0.19019536864043535,D,Reject,High Risk,0,0,1,0.9298831385642737,Immediate Review,Reject,545040.0,26640.0,450000.0,0.7,545040.0,72564.85860664802
183228,0,0.7155652,0.19003050036587776,C,Reject,High Risk,0,0,1,0.92960489705064,Immediate Review,Reject,417024.0,32877.0,360000.0,,417024.0,
327330,0,0.7154875,0.1899856927138436,C,Reject,High Risk,0,0,1,0.9293266555370061,Immediate Review,Reject,742500.0,21708.0,742500.0,,742500.0,
205982,0,0.71546584,0.18997322085715027,C,Reject,High Risk,0,0,1,0.9290484140233722,Immediate Review,Reject,207000.0,13963.5,207000.0,,207000.0,
418753,0,0.7153054,0.18988074940019348,C,Reject,High Risk,0,0,1,0.9287701725097385,Immediate Review,Reject,291915.0,18801.0,252000.0,,291915.0,
222275,0,0.7145423,0.18944146635415637,C,Reject,High Risk,0,0,1,0.9284919309961046,Immediate Review,Reject,900000.0,45954.0,900000.0,,900000.0,
357563,0,0.71451455,0.18942549090323518,C,Reject,High Risk,0,0,1,0.9282136894824707,Immediate Review,Reject,180000.0,9000.0,180000.0,,180000.0,
407117,0,0.714509,0.18942230279304445,C,Reject,High Risk,0,0,1,0.927935447968837,Immediate Review,Reject,326893.5,35203.5,310500.0,,326893.5,
324313,0,0.71328694,0.1887204480671211,C,Reject,High Risk,0,0,1,0.9276572064552031,Immediate Review,Reject,272520.0,16672.5,225000.0,,272520.0,
353674,0,0.7126901,0.18837841096112973,C,Reject,High Risk,0,0,1,0.9273789649415692,Immediate Review,Reject,675000.0,32472.0,675000.0,,675000.0,
307886,0,0.71157604,0.187741213489209,C,Reject,High Risk,0,0,1,0.9271007234279355,Immediate Review,Reject,207117.0,16492.5,171000.0,,207117.0,
159405,0,0.7113281,0.18759962002284272,C,Reject,High Risk,0,0,1,0.9268224819143016,Immediate Review,Reject,601470.0,32760.0,450000.0,,601470.0,
435597,0,0.7111815,0.18751596193718423,C,Reject,High Risk,0,0,1,0.9265442404006677,Immediate Review,Reject,900000.0,89928.0,900000.0,,900000.0,
204522,0,0.7106514,0.18721361715693527,C,Reject,High Risk,0,0,1,0.926265998887034,Immediate Review,Reject,518562.0,22099.5,463500.0,,518562.0,
157819,0,0.7106043,0.18718677985843393,C,Reject,High Risk,0,0,1,0.9259877573734001,Immediate Review,Reject,540000.0,28768.5,540000.0,,540000.0,
176545,0,0.70965,0.18664350403795366,C,Reject,High Risk,0,0,1,0.9257095158597662,Immediate Review,Reject,481176.0,26230.5,360000.0,,481176.0,
381517,1,0.7090423,0.18629820686757081,D,Reject,High Risk,0,0,1,0.9254312743461325,Immediate Review,Reject,254700.0,27153.0,225000.0,0.7,254700.0,33215.107302419194
279458,0,0.7090172,0.18628395850197682,C,Reject,High Risk,0,0,1,0.9251530328324986,Immediate Review,Reject,180000.0,9000.0,270000.0,,180000.0,
289728,0,0.70805246,0.1857367949864383,C,Reject,High Risk,0,0,1,0.9248747913188647,Immediate Review,Reject,343800.0,16852.5,225000.0,,343800.0,
303231,0,0.70792025,0.1856619127991972,C,Reject,High Risk,0,0,1,0.924596549805231,Immediate Review,Reject,742500.0,31590.0,742500.0,,742500.0,
442186,0,0.70741403,0.1853753950097388,C,Reject,High Risk,0,0,1,0.9243183082915971,Immediate Review,Reject,1288350.0,41562.0,1125000.0,,1288350.0,
196708,0,0.7071982,0.18525334172419777,C,Reject,High Risk,0,0,1,0.9240400667779632,Immediate Review,Reject,405000.0,20250.0,225000.0,,405000.0,
208135,0,0.7070138,0.18514910126205128,C,Reject,High Risk,0,0,1,0.9237618252643295,Immediate Review,Reject,315000.0,25015.5,315000.0,,315000.0,
134311,0,0.70699924,0.18514088254656072,C,Reject,High Risk,0,0,1,0.9234835837506956,Immediate Review,Reject,675000.0,32602.5,675000.0,,675000.0,
229004,1,0.7068427,0.18505244814997737,D,Reject,High Risk,0,0,1,0.9232053422370617,Immediate Review,Reject,500427.0,30370.5,432000.0,0.7,500427.0,64823.669029244105
335990,0,0.70682025,0.185039754803234,C,Reject,High Risk,0,0,1,0.922927100723428,Immediate Review,Reject,661500.0,31954.5,661500.0,,661500.0,
334306,0,0.70582354,0.18447741268285886,C,Reject,High Risk,0,0,1,0.9226488592097941,Immediate Review,Reject,691551.0,54639.0,625500.0,,691551.0,
433203,0,0.70556706,0.18433292171777158,C,Reject,High Risk,0,0,1,0.9223706176961602,Immediate Review,Reject,373311.0,25384.5,283500.0,,373311.0,
224796,0,0.7055185,0.1843055646015448,C,Reject,High Risk,0,0,1,0.9220923761825265,Immediate Review,Reject,239850.0,25830.0,225000.0,,239850.0,
148560,0,0.7050153,0.18402237673585664,C,Reject,High Risk,0,0,1,0.9218141346688926,Immediate Review,Reject,284400.0,22599.0,225000.0,,284400.0,
203231,1,0.705,0.18401376092916844,D,Reject,High Risk,0,0,1,0.9215358931552587,Immediate Review,Reject,450000.0,24543.0,450000.0,0.7,450000.0,57964.334692688055
322470,0,0.7046432,0.18381317141321815,C,Reject,High Risk,0,0,1,0.9212576516416249,Immediate Review,Reject,829584.0,29925.0,630000.0,,829584.0,
318070,0,0.7044629,0.18371186879897694,C,Reject,High Risk,0,0,1,0.9209794101279911,Immediate Review,Reject,212566.5,16794.0,175500.0,,212566.5,
339093,0,0.704004,0.18345423628509752,C,Reject,High Risk,0,0,1,0.9207011686143572,Immediate Review,Reject,512145.0,26280.0,427500.0,,512145.0,
440475,0,0.703849,0.18336729548596456,C,Reject,High Risk,0,0,1,0.9204229271007234,Immediate Review,Reject,675000.0,18693.0,675000.0,,675000.0,
246215,1,0.7038154,0.18334844023799168,D,Reject,High Risk,0,0,1,0.9201446855870896,Immediate Review,Reject,418743.0,30600.0,342000.0,0.7,418743.0,53743.113137404136
224228,0,0.70311075,0.18295356154017284,C,Reject,High Risk,0,0,1,0.9198664440734557,Immediate Review,Reject,495216.0,26059.5,427500.0,,495216.0,
251192,0,0.7025834,0.1826584525252588,C,Reject,High Risk,0,0,1,0.9195882025598219,Immediate Review,Reject,848745.0,37516.5,675000.0,,848745.0,
444612,0,0.70201504,0.1823408438189774,C,Reject,High Risk,0,0,1,0.9193099610461881,Immediate Review,Reject,292500.0,14224.5,292500.0,,292500.0,
374557,0,0.70121366,0.1818937232668428,C,Reject,High Risk,0,0,1,0.9190317195325542,Immediate Review,Reject,714154.5,21780.0,616500.0,,714154.5,
411396,1,0.7002434,0.18135353142762747,D,Reject,High Risk,0,0,1,0.9187534780189204,Immediate Review,Reject,808650.0,31464.0,675000.0,0.7,808650.0,102656.07323226567
140153,0,0.7001449,0.1812987458807962,C,Reject,High Risk,0,0,1,0.9184752365052866,Immediate Review,Reject,448056.0,21919.5,315000.0,,448056.0,
376855,0,0.7001129,0.18128095080841672,C,Reject,High Risk,0,0,1,0.9181969949916527,Immediate Review,Reject,225000.0,17905.5,225000.0,,225000.0,
347610,0,0.6997383,0.18107281307256487,C,Reject,High Risk,0,0,1,0.9179187534780189,Immediate Review,Reject,450000.0,35554.5,450000.0,,450000.0,
196257,0,0.6996331,0.18101438649110643,C,Reject,High Risk,0,0,1,0.9176405119643851,Immediate Review,Reject,675000.0,19867.5,675000.0,,675000.0,
325783,0,0.69911873,0.1807289200918922,C,Reject,High Risk,0,0,1,0.9173622704507512,Immediate Review,Reject,84073.5,7708.5,76500.0,,84073.5,
428904,0,0.69872916,0.18051295340500315,C,Reject,High Risk,0,0,1,0.9170840289371174,Immediate Review,Reject,954864.0,33957.0,684000.0,,954864.0,
381784,0,0.69811445,0.18017259401221553,C,Reject,High Risk,0,0,1,0.9168057874234836,Immediate Review,Reject,298467.0,29205.0,283500.0,,298467.0,
